ID;Date;Time;No.;PAR;F1;F2;F3;Fm1;Fm2;Fm3;FvFm1;FvFm2;FvFm3;qc;Site.name;Genotype;Tank;Treatment;mFvFm;sdFvFm;mF;sdF;eventID
Chicken_2294;11/03/2022;21:26:44;1;0;0.2996;0.2884;0.3006;0.6329;0.6408;0.6887;0.527;0.55;0.564;0;Chicken;806;3;+6C;0.547;0.0186815416922694;0.2962;0.00677347768875043;Aspat_806
Chicken_3066;11/03/2022;21:29:24;1;0;0.3021;0.3172;0.3328;0.6266;0.7209;0.7952;0.518;0.56;0.581;0;Chicken;806;10;+6C;0.553;0.0320780298646909;0.317366666666667;0.0153506785952066;Aspat_806
Chicken_2530;11/03/2022;21:08:48;1;0;0.1158;0.1447;0.151;0.1549;0.196;0.2107;0.252;0.262;0.283;0;Chicken;806;16;+9C;0.265666666666667;0.0158219257150744;0.137166666666667;0.0187702779237105;Aspat_806
Chicken_2574;11/03/2022;21:04:03;1;0;0.0435;0.0582;0.0787;0.0689;0.0885;0.1183;0.369;0.343;0.335;0;Chicken;806;12;+9C;0.349;0.0177763888346312;0.0601333333333333;0.0176794607760908;Aspat_806
Chicken_2650;11/03/2022;21:01:15;1;0;0.0934;0.1207;0.0973;0.1188;0.151;0.1217;0.214;0.201;0.201;0;Chicken;806;6;+9C;0.205333333333333;0.00750555349946513;0.1038;0.0147651616990807;Aspat_806
Chicken_2104;11/03/2022;21:46:39;1;0;0.3969;0.3343;0.3319;0.8671;0.8856;0.8631;0.542;0.623;0.616;0;Chicken;956;11;MMM;0.593666666666667;0.0448813249952954;0.354366666666667;0.0368544886456634;Aspat_956
Chicken_2124;11/03/2022;21:38:59;1;0;0.2981;0.3773;0.4203;0.7458;0.8319;0.9027;0.6;0.546;0.534;0;Chicken;956;4;MMM;0.56;0.0351567916624939;0.365233333333333;0.0619872029804002;Aspat_956
Chicken_2160;11/03/2022;21:42:26;1;0;0.3558;0.3529;0.3162;0.8768;0.891;0.8294;0.594;0.604;0.619;0;Chicken;956;8;MMM;0.605666666666667;0.0125830573921179;0.341633333333333;0.0220735890451311;Aspat_956
Chicken_2396;11/03/2022;21:11:30;1;0;0.3436;0.348;0.3275;0.85;0.8651;0.8573;0.596;0.598;0.618;0;Chicken;956;5;+3C;0.604;0.0121655250605964;0.3397;0.0107921267598189;Aspat_956
Chicken_381;11/03/2022;21:23:08;1;0;0.3607;0.3187;0.3377;0.8778;0.8622;0.9145;0.589;0.63;0.631;1;Chicken;956;9;+3C;0.616666666666667;0.0239652526240249;0.339033333333333;0.0210317220724632;Aspat_956
Chicken_829;11/03/2022;21:16:07;1;0;0.3377;0.3539;0.3514;0.8338;0.9037;0.8817;0.595;0.608;0.601;0;Chicken;956;7;+3C;0.601333333333333;0.00650640709864772;0.347666666666667;0.00872142954642949;Aspat_956
Chicken_265;11/03/2022;21:26:04;1;0;0.3524;0.3421;0.3143;0.8734;0.8636;0.7977;0.597;0.604;0.606;0;Chicken;956;3;+6C;0.602333333333333;0.00472581562625261;0.336266666666667;0.0197084584210266;Aspat_956
Chicken_365;11/03/2022;21:33:24;1;0;0.3529;0.3319;0.3304;0.8255;0.8148;0.8314;0.573;0.593;0.603;0;Chicken;956;13;+6C;0.589666666666667;0.0152752523165195;0.3384;0.0125797456254091;Aspat_956
Chicken_169;11/03/2022;21:00:32;1;0;0.2234;0.2669;0.3236;0.2933;0.3661;0.4888;0.238;0.271;0.338;0;Chicken;956;6;+9C;0.282333333333333;0.0509542278258962;0.2713;0.0502447012131628;Aspat_956
Chicken_2568;11/03/2022;21:03:43;1;0;0.194;0.2419;0.2019;0.2644;0.3524;0.3006;0.266;0.313;0.328;0;Chicken;956;12;+9C;0.302333333333333;0.0323470761172217;0.2126;0.0256801479746515;Aspat_956
Chicken_2576;11/03/2022;21:07:02;1;0;0.3925;0.3705;0.262;0.5137;0.5469;0.3485;0.236;0.323;0.248;0;Chicken;956;16;+9C;0.269;0.0471487009365051;0.341666666666667;0.069864750291784;Aspat_956
Chicken_2011;11/03/2022;21:44:38;1;0;0.2722;0.2698;0.2986;0.7312;0.7532;0.8192;0.628;0.642;0.635;1;Chicken;987;8;MMM;0.635;0.00700000000000001;0.2802;0.0159799874843505;Aspat_987
Chicken_2143;11/03/2022;21:48:11;1;0;0.2996;0.2879;0.3211;0.7815;0.7972;0.8807;0.617;0.639;0.635;0;Chicken;987;11;MMM;0.630333333333333;0.0117189305541646;0.302866666666667;0.0168393388627147;Aspat_987
Chicken_628;11/03/2022;21:39:35;1;0;0.2615;0.2522;0.2801;0.7468;0.7507;0.8172;0.65;0.664;0.657;0;Chicken;987;4;MMM;0.657;0.00700000000000001;0.2646;0.0142059846543631;Aspat_987
Chicken_2347;11/03/2022;21:15:38;1;0;0.2893;0.2815;0.2918;0.784;0.8011;0.8573;0.631;0.649;0.66;0;Chicken;987;7;+3C;0.646666666666667;0.0146401275039985;0.287533333333333;0.00537246064046388;Aspat_987
Chicken_2387;11/03/2022;21:12:56;1;0;0.2581;0.2727;0.2815;0.6848;0.7595;0.7923;0.623;0.641;0.645;0;Chicken;987;5;+3C;0.636333333333333;0.0117189305541646;0.270766666666667;0.0118191934298975;Aspat_987
Chicken_4015;11/03/2022;21:21:41;1;0;0.3221;0.3084;0.2918;0.8392;0.8807;0.828;0.616182078169685;0.649824003633473;0.647584541062802;2;Chicken;987;9;+3C;0.63786354095532;0.0188100550117488;0.307433333333333;0.0151731121835085;Aspat_987
Chicken_20;11/03/2022;21:34:09;1;0;0.3289;0.3284;0.3001;0.7757;0.7879;0.7351;0.576;0.583;0.592;0;Chicken;987;13;+6C;0.583666666666667;0.00802080627701065;0.319133333333333;0.0164852459288096;Aspat_987
Chicken_2295;11/03/2022;21:26:44;1;0;0.3284;0.3113;0.3309;0.7175;0.7454;0.8196;0.542;0.582;0.596;0;Chicken;987;3;+6C;0.573333333333333;0.0280237994093116;0.323533333333333;0.0106678645160751;Aspat_987
Chicken_3067;11/03/2022;21:29:24;1;0;0.2654;0.2918;0.305;0.6896;0.761;0.7996;0.615;0.617;0.619;0;Chicken;987;10;+6C;0.617;0.002;0.2874;0.0201633330578057;Aspat_987
Chicken_2531;11/03/2022;21:08:48;1;0;0.0587;0.0811;0.0792;0.0772;0.1065;0.1056;0.241;0.239;0.25;0;Chicken;987;16;+9C;0.243333333333333;0.00585946527708232;0.073;0.0124205474919586;Aspat_987
Chicken_2575;11/03/2022;21:04:03;1;0;0.0655;0.0831;0.1188;0.1046;0.1329;0.1916;0.374;0.375;0.38;0;Chicken;987;12;+9C;0.376333333333333;0.00321455025366432;0.0891333333333333;0.027157380826091;Aspat_987
Chicken_2651;11/03/2022;21:01:15;1;0;0.0562;0.0718;0.0665;0.0718;0.0894;0.0826;0.218;0.197;0.195;0;Chicken;987;6;+9C;0.203333333333333;0.0127410099024109;0.0648333333333333;0.00793242291694873;Aspat_987
Chicken_1017;11/03/2022;21:38:44;1;0;0.3412;0.3118;0.3016;0.8412;0.8548;0.8475;0.594;0.635;0.644;0;Chicken;988;4;MMM;0.624333333333333;0.0266520793435209;0.3182;0.0205611283737056;Aspat_988
Chicken_2100;11/03/2022;21:41:55;1;0;0.2967;0.281;0.3055;0.7204;0.7136;0.7849;0.588;0.606;0.611;0;Chicken;988;8;MMM;0.601666666666667;0.0120968315410827;0.2944;0.0124108823215757;Aspat_988
Chicken_2464;11/03/2022;21:14:08;1;0;0.2839;0.2894;0.2737;0.8661;0.8866;0.8299;0.672208751876227;0.673584480036093;0.670201229063743;2;Chicken;988;5;+3C;0.671998153658688;0.00170142895602483;0.282333333333333;0.00796638772175528;Aspat_988
Chicken_2496;11/03/2022;21:22:33;1;0;0.4076;0.3915;0.3353;0.8524;0.8959;0.8778;0.522;0.563;0.618;0;Chicken;988;9;+3C;0.567666666666667;0.0481698384192155;0.378133333333333;0.0379581787409951;Aspat_988
Chicken_2504;11/03/2022;21:16:27;1;0;0.4345;0.4091;0.3362;0.8534;0.8988;0.8939;0.490860089055543;0.544837561192701;0.623895290300929;2;Chicken;988;7;+3C;0.553197646849724;0.0669104585752083;0.393266666666667;0.0510268883367714;Aspat_988
Chicken_313;11/03/2022;21:31:45;1;0;0.3353;0.2991;0.281;0.7356;0.7155;0.6945;0.544;0.582;0.595;1;Chicken;988;10;+6C;0.573666666666667;0.0265015722804012;0.305133333333333;0.0276482066929002;Aspat_988
Chicken_37;11/03/2022;21:25:16;1;0;0.3705;0.3592;0.346;0.7204;0.9194;0.8871;0.486;0.609;0.61;0;Chicken;988;3;+6C;0.568333333333333;0.07130451131123;0.358566666666667;0.0122622727637797;Aspat_988
Chicken_877;11/03/2022;21:35:06;1;0;0.3695;0.3465;0.3284;0.8196;0.8773;0.8465;0.549;0.605;0.612;0;Chicken;988;13;+6C;0.588666666666667;0.0345301800362137;0.348133333333333;0.0205986245495502;Aspat_988
Chicken_1049;11/03/2022;20:57:54;1;0;0.0596;0.0924;0.0635;0.0767;0.109;0.0762;0.223;0.152;0.167;0;Chicken;988;6;+9C;0.180666666666667;0.0374210279566627;0.0718333333333333;0.0179176821417652;Aspat_988
Chicken_2564;11/03/2022;21:06:02;1;0;0.0391;0.042;0.0303;0.0626;0.066;0.0562;0.375;0.363;0.461;0;Chicken;988;16;+9C;0.399666666666667;0.0534540300944029;0.0371333333333333;0.00609289203361863;Aspat_988
Chicken_1018;11/03/2022;21:38:44;1;0;0.3157;0.3167;0.2898;0.893;0.915;0.8397;0.646;0.654;0.655;0;Chicken;989;4;MMM;0.651666666666667;0.00493288286231625;0.3074;0.0152502458996568;Aspat_989
Chicken_2101;11/03/2022;21:41:55;1;0;0.4277;0.3876;0.3837;0.8915;0.9384;0.9306;0.52;0.587;0.588;0;Chicken;989;8;MMM;0.565;0.0389743505398101;0.399666666666667;0.0243557659155555;Aspat_989
Chicken_2465;11/03/2022;21:14:08;1;0;0.347;0.3069;0.3309;0.8954;0.8558;0.8397;0.612463703372794;0.641388174807198;0.605930689531976;2;Chicken;989;5;+3C;0.619927522570656;0.0188703408362018;0.328266666666667;0.0201792798021469;Aspat_989
Chicken_2497;11/03/2022;21:22:33;1;0;0.3905;0.3788;0.3363;0.7937;0.9223;0.87;0.508;0.589;0.613;0;Chicken;989;9;+3C;0.57;0.0550181788139157;0.368533333333333;0.0285212786062149;Aspat_989
Chicken_2505;11/03/2022;21:16:27;1;0;0.3602;0.3441;0.3558;0.8675;0.8749;0.8905;0.58478386167147;0.606697908332381;0.600449185850646;2;Chicken;989;7;+3C;0.597310318618166;0.0112891862369039;0.353366666666667;0.00832125791772694;Aspat_989
Chicken_314;11/03/2022;21:31:45;1;0;0.3656;0.3358;0.3382;0.8255;0.8328;0.8338;0.557;0.597;0.594;1;Chicken;989;10;+6C;0.582666666666667;0.0222785397486759;0.346533333333333;0.0165557643536423;Aspat_989
Chicken_38;11/03/2022;21:25:16;1;0;0.3954;0.3754;0.3402;0.8377;0.8607;0.8524;0.528;0.564;0.601;0;Chicken;989;3;+6C;0.564333333333333;0.0365011415346607;0.370333333333333;0.0279466157760351;Aspat_989
Chicken_878;11/03/2022;21:35:06;1;0;0.3475;0.3436;0.3162;0.7439;0.8167;0.7742;0.533;0.579;0.592;0;Chicken;989;13;+6C;0.568;0.031;0.335766666666667;0.0170570610989506;Aspat_989
Chicken_1050;11/03/2022;20:57:54;1;0;0.0953;0.0821;0.0816;0.1183;0.1026;0.1041;0.194;0.2;0.216;0;Chicken;989;6;+9C;0.203333333333333;0.0113724814061546;0.0863333333333333;0.00776938435999489;Aspat_989
Chicken_2565;11/03/2022;21:06:02;1;0;0.197;0.2116;0.2077;0.2893;0.3558;0.3612;0.319;0.405;0.425;0;Chicken;989;16;+9C;0.383;0.0563205113613149;0.205433333333333;0.00755932095715834;Aspat_989
Chicken_30;11/03/2022;21:03:24;1;0;0.3968;0.4086;0.369;0.4692;0.5073;0.4286;0.154305200341006;0.194559432288587;0.139057396173588;2;Chicken;989;12;+9C;0.162640676267727;0.028674537876335;0.391466666666667;0.0203315846242572;Aspat_989
Chicken_1019;11/03/2022;21:38:44;1;0;0.2835;0.2747;0.2708;0.7033;0.762;0.7757;0.597;0.64;0.651;0;Chicken;990;4;MMM;0.629333333333333;0.0285365263010993;0.276333333333333;0.00650563857998069;Aspat_990
Chicken_2102;11/03/2022;21:41:55;1;0;0.2942;0.2747;0.2933;0.7507;0.7278;0.7766;0.608;0.623;0.622;0;Chicken;990;8;MMM;0.617666666666667;0.00838649708360609;0.2874;0.0110077245605075;Aspat_990
Chicken_2466;11/03/2022;21:14:08;1;0;0.3113;0.2947;0.3109;0.7649;0.8275;0.8646;0.593018695254282;0.643867069486405;0.640411751098774;2;Chicken;990;5;+3C;0.625765838613154;0.02841243310445;0.305633333333333;0.00947065643624207;Aspat_990
Chicken_2498;11/03/2022;21:22:33;1;0;0.3548;0.3377;0.3104;0.7351;0.7458;0.7273;0.517;0.547;0.573;0;Chicken;990;9;+3C;0.545666666666667;0.0280237994093116;0.3343;0.022394418947586;Aspat_990
Chicken_2506;11/03/2022;21:16:27;1;0;0.3328;0.3559;0.3607;0.7566;0.8539;0.8798;0.560137457044674;0.583206464457196;0.590020459195272;2;Chicken;990;7;+3C;0.577788126899047;0.0156610102101906;0.3498;0.0149167690871717;Aspat_990
Chicken_315;11/03/2022;21:31:45;1;0;0.2703;0.2644;0.2664;0.6799;0.7239;0.762;0.602;0.635;0.65;1;Chicken;990;10;+6C;0.629;0.0245560583156174;0.267033333333333;0.00300055550412473;Aspat_990
Chicken_39;11/03/2022;21:25:16;1;0;0.2933;0.2835;0.2717;0.7385;0.7038;0.7449;0.603;0.597;0.635;0;Chicken;990;3;+6C;0.611666666666667;0.0204287379280594;0.282833333333333;0.0108154210890438;Aspat_990
Chicken_879;11/03/2022;21:35:06;1;0;0.2967;0.3104;0.3133;0.6926;0.7458;0.7556;0.572;0.584;0.585;0;Chicken;990;13;+6C;0.580333333333333;0.00723417813807024;0.3068;0.00886622805932714;Aspat_990
Chicken_1051;11/03/2022;20:57:54;1;0;0.1984;0.2116;0.2419;0.239;0.2546;0.2991;0.17;0.169;0.191;0;Chicken;990;6;+9C;0.176666666666667;0.0124230967690561;0.2173;0.0223031387925556;Aspat_990
Chicken_2566;11/03/2022;21:06:02;1;0;0.173;0.2209;0.2336;0.2757;0.3157;0.3563;0.372;0.3;0.344;0;Chicken;990;16;+9C;0.338666666666667;0.0362950869035099;0.209166666666667;0.0319584626246842;Aspat_990
Chicken_1020;11/03/2022;21:38:44;1;0;0.2698;0.2498;0.2507;0.654;0.6887;0.737;0.587;0.637;0.66;0;Chicken;991;4;MMM;0.628;0.0373229152130431;0.256766666666667;0.0112961645408224;Aspat_991
Chicken_2103;11/03/2022;21:41:55;1;0;0.3275;0.3109;0.328;0.7674;0.7869;0.8275;0.573;0.605;0.604;0;Chicken;991;8;MMM;0.594;0.0181934053986603;0.322133333333333;0.00973156376608268;Aspat_991
Chicken_2467;11/03/2022;21:14:08;1;0;0.3289;0.2894;0.2854;0.8143;0.7972;0.8465;0.596094805354292;0.636979427997993;0.662847017129356;2;Chicken;991;5;+3C;0.631973750160547;0.0336564563223012;0.301233333333333;0.0240433636027353;Aspat_991
Chicken_2499;11/03/2022;21:22:33;1;0;0.3597;0.3387;0.3402;0.7678;0.824;0.8636;0.532;0.589;0.606;0;Chicken;991;9;+3C;0.575666666666667;0.0387599449604012;0.3462;0.01171537451386;Aspat_991
Chicken_2507;11/03/2022;21:16:27;1;0;0.3241;0.3245;0.3123;0.7854;0.8069;0.804;0.587344028520499;0.597843598958979;0.611567164179105;2;Chicken;991;7;+3C;0.598918263886194;0.0121472735135563;0.3203;0.00693108938046537;Aspat_991
Chicken_316;11/03/2022;21:31:45;1;0;0.3284;0.2947;0.3035;0.6202;0.6442;0.7185;0.47;0.542;0.578;1;Chicken;991;10;+6C;0.53;0.0549909083394701;0.308866666666667;0.0174792257646995;Aspat_991
Chicken_40;11/03/2022;21:25:16;1;0;0.3338;0.328;0.3289;0.7463;0.8011;0.8421;0.553;0.591;0.609;0;Chicken;991;3;+6C;0.584333333333333;0.0285890421898554;0.330233333333333;0.00312143129562917;Aspat_991
Chicken_880;11/03/2022;21:35:06;1;0;0.349;0.3416;0.3441;0.6896;0.7287;0.7292;0.494;0.531;0.528;0;Chicken;991;13;+6C;0.517666666666667;0.0205507501890645;0.3449;0.00376430604494372;Aspat_991
Chicken_1052;11/03/2022;20:57:54;1;0;0.0635;0.0973;0.1031;0.0758;0.1056;0.1158;0.161;0.079;0.11;0;Chicken;991;6;+9C;0.116666666666667;0.0414045086111807;0.0879666666666667;0.0213862884422083;Aspat_991
Chicken_2567;11/03/2022;21:06:02;1;0;0.064;0.087;0.1432;0.1202;0.1833;0.2326;0.467;0.525;0.384;0;Chicken;991;16;+9C;0.458666666666667;0.0708684226812855;0.0980666666666667;0.040743261201496;Aspat_991
Chicken_2076;11/03/2022;21:40:58;1;0;0.3631;0.328;0.3089;0.7473;0.7356;0.7424;0.514;0.554;0.584;0;Chicken;992;4;MMM;0.550666666666667;0.0351188458428424;0.333333333333333;0.0274907863353039;Aspat_992
Chicken_553;11/03/2022;21:51:00;1;0;0.3763;0.3456;0.3299;0.8822;0.8739;0.8475;0.573;0.605;0.611;0;Chicken;992;11;MMM;0.596333333333333;0.0204287379280594;0.3506;0.0236006355846617;Aspat_992
Chicken_569;11/03/2022;21:46:22;1;0;0.3128;0.3236;0.3211;0.6823;0.7537;0.8001;0.542;0.571;0.599;0;Chicken;992;8;MMM;0.570666666666667;0.0285014619508076;0.319166666666667;0.00565361241449511;Aspat_992
Chicken_1041;11/03/2022;21:11:42;1;0;0.3793;0.3392;0.3583;0.7556;0.7229;0.7737;0.498;0.531;0.537;0;Chicken;992;5;+3C;0.522;0.021;0.358933333333333;0.0200575006751423;Aspat_992
Chicken_3156;11/03/2022;21:22:48;1;0;0.436;0.4032;0.3627;0.8866;0.8734;0.8788;0.508;0.538;0.587;0;Chicken;992;9;+3C;0.544333333333333;0.0398789836045671;0.400633333333333;0.0367173437673987;Aspat_992
Chicken_597;11/03/2022;21:18:10;1;0;0.2972;0.2786;0.2898;0.8289;0.828;0.9018;0.642;0.664;0.679;1;Chicken;992;7;+3C;0.661666666666667;0.0186100331362772;0.288533333333333;0.00936447186622574;Aspat_992
Chicken_2180;11/03/2022;21:32:30;1;0;0.3553;0.3568;0.3514;0.6144;0.6266;0.6447;0.422;0.431;0.455;0;Chicken;992;10;+6C;0.436;0.017058722109232;0.3545;0.00278747197295328;Aspat_992
Chicken_2264;11/03/2022;21:34:38;1;0;0.4027;0.3832;0.3548;0.8338;0.8773;0.8583;0.517;0.563;0.587;0;Chicken;992;13;+6C;0.555666666666667;0.0355715241918776;0.380233333333333;0.0240874102662228;Aspat_992
Chicken_4028;11/03/2022;21:25:34;1;0;0.2996;0.2737;0.2717;0.6359;0.6075;0.6706;0.529;0.549;0.595;0;Chicken;992;3;+6C;0.557666666666667;0.0338427737239921;0.281666666666667;0.0155628831947468;Aspat_992
Chicken_2532;11/03/2022;21:01:30;1;0;0.261;0.2537;0.2542;0.2903;0.306;0.3206;0.101;0.171;0.207;1;Chicken;992;6;+9C;0.159666666666667;0.0539011440818591;0.2563;0.00407798970082075;Aspat_992
Chicken_2644;11/03/2022;21:06:46;1;0;0.3319;0.3485;0.3807;0.3612;0.3954;0.4506;0.081;0.119;0.155;0;Chicken;992;16;+9C;0.118333333333333;0.0370045042303411;0.3537;0.0248120938253909;Aspat_992
Chicken_2672;11/03/2022;21:05:45;1;0;0.0552;0.0572;0.0533;0.0782;0.0792;0.0743;0.294;0.278;0.283;0;Chicken;992;12;+9C;0.285;0.00818535277187243;0.0552333333333333;0.00195021366350801;Aspat_992
Chicken_2077;11/03/2022;21:40:58;1;0;0.4233;0.3803;0.4022;0.8426;0.8959;0.8935;0.498;0.576;0.55;0;Chicken;993;4;MMM;0.541333333333333;0.0397156560229506;0.401933333333333;0.0215012402743035;Aspat_993
Chicken_554;11/03/2022;21:51:00;1;0;0.3974;0.3558;0.3597;0.8719;0.8553;0.8939;0.544;0.584;0.598;0;Chicken;993;11;MMM;0.575333333333333;0.0280237994093116;0.370966666666667;0.0229748413124734;Aspat_993
Chicken_570;11/03/2022;21:46:22;1;0;0.3798;0.3543;0.3573;0.87;0.8847;0.9052;0.563;0.599;0.605;0;Chicken;993;8;MMM;0.589;0.0227156333832011;0.3638;0.0139373598647664;Aspat_993
Chicken_1042;11/03/2022;21:11:42;1;0;0.39;0.4208;0.3675;0.8065;0.9184;0.9213;0.516;0.542;0.601;0;Chicken;993;5;+3C;0.553;0.0435545634807651;0.392766666666667;0.0267574911629124;Aspat_993
Chicken_3157;11/03/2022;21:22:48;1;0;0.2165;0.2717;0.3495;0.5088;0.6676;0.8553;0.574;0.593;0.591;0;Chicken;993;9;+3C;0.586;0.0104403065089106;0.279233333333333;0.0668192587008666;Aspat_993
Chicken_598;11/03/2022;21:18:10;1;0;0.3206;0.3275;0.3377;0.8421;0.9316;0.8861;0.619;0.648;0.619;1;Chicken;993;7;+3C;0.628666666666667;0.0167431578064992;0.3286;0.00860290648560125;Aspat_993
Chicken_2181;11/03/2022;21:32:30;1;0;0.4223;0.3568;0.3739;0.8465;0.8568;0.8651;0.501;0.584;0.568;0;Chicken;993;10;+6C;0.551;0.044034077712608;0.384333333333333;0.0339735681572209;Aspat_993
Chicken_2265;11/03/2022;21:34:38;1;0;0.4169;0.3548;0.39;0.8099;0.8035;0.8465;0.485;0.558;0.539;0;Chicken;993;13;+6C;0.527333333333333;0.0378725934328947;0.387233333333333;0.031142307771476;Aspat_993
Chicken_4029;11/03/2022;21:25:34;1;0;0.3446;0.3412;0.2903;0.8143;0.8426;0.8206;0.577;0.595;0.646;0;Chicken;993;3;+6C;0.606;0.0357910603363466;0.325366666666667;0.0304161689456995;Aspat_993
Chicken_2533;11/03/2022;21:01:30;1;0;0.2126;0.2063;0.2551;0.3069;0.3011;0.3935;0.307;0.315;0.352;1;Chicken;993;6;+9C;0.324666666666667;0.0240069434400411;0.224666666666667;0.0265436119119711;Aspat_993
Chicken_2645;11/03/2022;21:06:46;1;0;0.3788;0.4511;0.4335;0.4101;0.5225;0.5342;0.076;0.137;0.188;0;Chicken;993;16;+9C;0.133666666666667;0.0560743553982864;0.421133333333333;0.0377030944795428;Aspat_993
Chicken_2673;11/03/2022;21:05:45;1;0;0.0855;0.1149;0.1383;0.1061;0.1432;0.1745;0.194;0.198;0.207;0;Chicken;993;12;+9C;0.199666666666667;0.00665832811847938;0.1129;0.0264567571709006;Aspat_993
Chicken_2078;11/03/2022;21:40:58;1;0;0.3099;0.3133;0.3289;0.7752;0.8035;0.8441;0.6;0.61;0.61;0;Chicken;994;4;MMM;0.606666666666667;0.00577350269189626;0.317366666666667;0.010131798129322;Aspat_994
Chicken_555;11/03/2022;21:51:00;1;0;0.3084;0.3475;0.3509;0.7009;0.8416;0.8201;0.56;0.587;0.572;0;Chicken;994;11;MMM;0.573;0.0135277492584686;0.3356;0.0236171547820647;Aspat_994
Chicken_571;11/03/2022;21:46:22;1;0;0.2693;0.2825;0.2981;0.7155;0.7424;0.7825;0.624;0.619;0.619;0;Chicken;994;8;MMM;0.620666666666667;0.00288675134594813;0.2833;0.0144166570327521;Aspat_994
Chicken_1043;11/03/2022;21:11:42;1;0;0.284;0.2517;0.2742;0.6852;0.6588;0.6975;0.586;0.618;0.607;0;Chicken;994;5;+3C;0.603666666666667;0.0162583311976763;0.269966666666667;0.0165608977212388;Aspat_994
Chicken_3158;11/03/2022;21:22:48;1;0;0.2727;0.2678;0.283;0.6452;0.6882;0.7028;0.577;0.611;0.597;0;Chicken;994;9;+3C;0.595;0.0170880074906351;0.2745;0.00775822144566652;Aspat_994
Chicken_599;11/03/2022;21:18:10;1;0;0.1984;0.2199;0.2336;0.6515;0.6906;0.7278;0.695;0.682;0.679;1;Chicken;994;7;+3C;0.685333333333333;0.00850490054811533;0.2173;0.0177434494955181;Aspat_994
Chicken_2182;11/03/2022;21:32:30;1;0;0.2996;0.303;0.2923;0.6623;0.6843;0.6667;0.548;0.557;0.562;0;Chicken;994;10;+6C;0.555666666666667;0.00709459888459759;0.2983;0.00546717477313465;Aspat_994
Chicken_2266;11/03/2022;21:34:38;1;0;0.2869;0.2742;0.3074;0.6432;0.6569;0.7664;0.554;0.583;0.599;0;Chicken;994;13;+6C;0.578666666666667;0.0228108161479008;0.2895;0.0167520148041959;Aspat_994
Chicken_4030;11/03/2022;21:25:34;1;0;0.2419;0.2595;0.2586;0.6965;0.7732;0.784;0.653;0.664;0.67;0;Chicken;994;3;+6C;0.662333333333333;0.00862167810425172;0.253333333333333;0.00991177750624646;Aspat_994
Chicken_2534;11/03/2022;21:01:30;1;0;0.1867;0.2341;0.2463;0.2634;0.3201;0.3465;0.291;0.269;0.289;1;Chicken;994;6;+9C;0.283;0.0121655250605964;0.222366666666667;0.031484811152893;Aspat_994
Chicken_2646;11/03/2022;21:06:46;1;0;0.2923;0.3133;0.327;0.3519;0.3969;0.4022;0.169;0.211;0.187;0;Chicken;994;16;+9C;0.189;0.0210713075057055;0.310866666666667;0.0174775093572664;Aspat_994
Chicken_2674;11/03/2022;21:05:45;1;0;0.0787;0.0816;0.087;0.1173;0.1217;0.1271;0.329;0.329;0.315;0;Chicken;994;12;+9C;0.324333333333333;0.00808290376865477;0.0824333333333333;0.00421228362451216;Aspat_994
Chicken_2079;11/03/2022;21:40:58;1;0;0.3231;0.3416;0.3182;0.7424;0.8412;0.8016;0.565;0.594;0.603;0;Chicken;995;4;MMM;0.587333333333333;0.0198578280114753;0.327633333333333;0.01234112366575;Aspat_995
Chicken_556;11/03/2022;21:51:00;1;0;0.303;0.2986;0.3094;0.7805;0.7801;0.8035;0.612;0.617;0.615;0;Chicken;995;11;MMM;0.614666666666667;0.00251661147842359;0.303666666666667;0.00543077649451103;Aspat_995
Chicken_572;11/03/2022;21:46:22;1;0;0.303;0.3011;0.3226;0.7498;0.7884;0.849;0.596;0.618;0.62;0;Chicken;995;8;MMM;0.611333333333333;0.0133166562369588;0.3089;0.0119025207414228;Aspat_995
Chicken_1044;11/03/2022;21:11:42;1;0;0.304;0.2898;0.3011;0.6896;0.7175;0.7644;0.559;0.596;0.606;0;Chicken;995;5;+3C;0.587;0.0247588368062799;0.2983;0.00750266619276107;Aspat_995
Chicken_3159;11/03/2022;21:22:48;1;0;0.3084;0.3358;0.3275;0.7146;0.8069;0.8123;0.568;0.584;0.597;0;Chicken;995;9;+3C;0.583;0.014525839046334;0.3239;0.0140502669013795;Aspat_995
Chicken_600;11/03/2022;21:18:10;1;0;0.2351;0.2595;0.2669;0.7674;0.8211;0.8113;0.694;0.684;0.671;1;Chicken;995;7;+3C;0.683;0.0115325625946708;0.253833333333333;0.0166401121791091;Aspat_995
Chicken_2183;11/03/2022;21:32:30;1;0;0.3416;0.3236;0.3412;0.826;0.8011;0.8446;0.586;0.596;0.596;0;Chicken;995;10;+6C;0.592666666666667;0.00577350269189626;0.335466666666667;0.0102787807318443;Aspat_995
Chicken_2267;11/03/2022;21:34:38;1;0;0.3143;0.3216;0.327;0.7542;0.7933;0.8201;0.583;0.595;0.601;0;Chicken;995;13;+6C;0.593;0.00916515138991169;0.320966666666667;0.00637364364655989;Aspat_995
Chicken_4031;11/03/2022;21:25:34;1;0;0.2581;0.2326;0.2287;0.7654;0.7121;0.7009;0.663;0.673;0.674;0;Chicken;995;3;+6C;0.67;0.00608276253029822;0.2398;0.0159677800586055;Aspat_995
