Reef.name;Site name;Morph;Collection date;Species;Genotype;Type;Depth;Time;% colony collected;Health Chart;Comments;Tide_adjust;Depth_corrected;Lat;Lon;eventID
Hicks;Hicks;NA;28/02/2022;Aspat;426;NA;5.6;28/02/2022 09:36;5;C3;NA;2.39257707424552;3,2;-14,475094;145,502542;Aspat_426
Hicks;Hicks;NA;28/02/2022;Aspat;427;NA;5.8;28/02/2022 09:37;10;C3;NA;2.38726616181098;3,4;-14,475117;145,502517;Aspat_427
Hicks;Hicks;NA;28/02/2022;Aspat;428;NA;4.4;28/02/2022 09:48;5;C3;NA;2.32560812841974;2,1;-14,47508;145,502557;Aspat_428
Hicks;Hicks;NA;28/02/2022;Aspat;429;NA;6.3;28/02/2022 09:50;5;C4;NA;2.31378320676098;4;-14,475055;145,502585;Aspat_429
Hicks;Hicks;NA;28/02/2022;Aspat;430;NA;6.4;28/02/2022 09:52;5;C3;NA;2.3017772286985;4,1;-14,47508;145,50259;Aspat_430
Hicks;Hicks;NA;28/02/2022;Aspat;431;NA;5.4;28/02/2022 09:54;5;C3;NA;2.28959349389019;3,1;-14,475049;145,502616;Aspat_431
Hicks;Hicks;NA;28/02/2022;Aspat;432;NA;4.5;28/02/2022 09:57;5;C4;NA;2.27099193578065;2,2;-14,475019;145,502648;Aspat_432
Hicks;Hicks;NA;28/02/2022;Aspat;433;NA;4.7;28/02/2022 09:59;10;C3;NA;2.25837856344546;2,4;-14,475007;145,502672;Aspat_433
Hicks;Hicks;NA;28/02/2022;Aspat;434;NA;4.4;28/02/2022 10:01;5;C3;NA;2.24559936181825;2,2;-14,474992;145,502678;Aspat_434
Hicks;Hicks;NA;28/02/2022;Aspat;435;NA;5.2;28/02/2022 10:02;5;C4;NA;2.23914867081816;3;-14,474981;145,502698;Aspat_435
Hicks;Hicks;NA;28/02/2022;Aspat;436;NA;4.4;28/02/2022 10:06;10;C3;NA;2.21294901273299;2,2;-14,474986;145,502689;Aspat_436
Hicks;Hicks;NA;28/02/2022;Aspat;437;NA;4.4;28/02/2022 10:12;5;C3;NA;2.1725087123531;2,2;-14,47497;145,502715;Aspat_437
Hicks;Hicks;NA;28/02/2022;Aspat;438;NA;4.4;28/02/2022 10:13;5;C4;NA;2.16564148589455;2,2;-14,474966;145,502713;Aspat_438
Hicks;Hicks;NA;28/02/2022;Aspat;439;NA;3.8;28/02/2022 10:15;5;C3;NA;2.15180224897362;1,6;-14,474964;145,502743;Aspat_439
Hicks;Hicks;NA;28/02/2022;Aspat;440;NA;2.2;28/02/2022 12:29;5;B4/B5;NA;1.12386397793083;1,1;-14,474921;145,50275;Aspat_440
Hicks;Hicks;NA;28/02/2022;Aspat;441;NA;3;28/02/2022 12:33;5;D3;NA;1.09705098726701;1,9;-14,474892;145,502861;Aspat_441
Hicks;Hicks;NA;28/02/2022;Aspat;442;NA;3.1;28/02/2022 12:36;5;C4;NA;1.07734215693454;2;-14,47489;145,502862;Aspat_442
Hicks;Hicks;NA;28/02/2022;Aspat;443;NA;3.8;28/02/2022 12:39;5;C3;NA;1.05799052716012;2,7;-14,474887;145,502864;Aspat_443
Hicks;Hicks;NA;28/02/2022;Aspat;444;NA;4.3;28/02/2022 12:43;5;C2;NA;1.03276464915235;3,3;-14,474895;145,502881;Aspat_444
Hicks;Hicks;NA;28/02/2022;Aspat;445;NA;2.2;28/02/2022 12:45;5;C4;NA;1.02040650610981;1,2;-14,474842;145,502893;Aspat_445
Hicks;Hicks;NA;28/02/2022;Aspat;446;NA;2.2;28/02/2022 12:48;5;B4/B5;NA;1.00219735529271;1,2;-14,474864;145,50289;Aspat_446
Hicks;Hicks;NA;28/02/2022;Aspat;447;NA;3;28/02/2022 12:51;5;B4/B5;NA;0.984391871580256;2;-14,474907;145,502798;Aspat_447
Hicks;Hicks;NA;28/02/2022;Aspat;448;NA;2.9;28/02/2022 12:53;5;C6;NA;0.972751256222559;1,9;-14,474994;145,502743;Aspat_448
Hicks;Hicks;NA;28/02/2022;Aspat;449;NA;3.5;28/02/2022 12:57;5;C5;NA;0.950035689851717;2,5;-14,474852;145,502929;Aspat_449
Hicks;Hicks;NA;28/02/2022;Aspat;450;NA;3.5;28/02/2022 13:00;5;C2;NA;0.933506236327389;2,6;-14,474892;145,502936;Aspat_450
Hicks;Hicks;NA;28/02/2022;Aspat;451;NA;3.1;28/02/2022 13:04;5;C3;NA;0.91216269211121;2,2;-14,474847;145,502957;Aspat_451
Hicks;Hicks;NA;28/02/2022;Aspat;452;NA;2.6;28/02/2022 13:06;5;C4/C5;NA;0.901795703410426;1,7;-14,474843;145,502958;Aspat_452
Hicks;Hicks;NA;28/02/2022;Aspat;453;NA;3.3;28/02/2022 13:09;5;C6;NA;0.8866342325459;2,4;-14,474845;145,502953;Aspat_453
Hicks;Hicks;NA;28/02/2022;Aspat;454;NA;3.1;28/02/2022 13:13;5;B4/B5;NA;0.867159602286686;2,2;-14,474847;145,502942;Aspat_454
Hicks;Hicks;NA;28/02/2022;Aspat;455;NA;3.5;28/02/2022 13:17;5;C3;NA;0.848551015647346;2,7;-14,474828;145,502991;Aspat_455
Hicks;Hicks;NA;28/02/2022;Aspat;456;NA;3.9;28/02/2022 13:19;5;C2;NA;0.839577918909666;3,1;-14,474808;145,50302;Aspat_456
Hicks;Hicks;NA;28/02/2022;Aspat;457;NA;4;28/02/2022 13:22;5;B5;NA;0.82653922673344;3,2;-14,474835;145,502969;Aspat_457
Hicks;Hicks;NA;28/02/2022;Aspat;458;NA;4;28/02/2022 13:25;5;C5;NA;0.814012821638724;3,2;-14,474766;145,503105;Aspat_458
Hicks;Hicks;NA;28/02/2022;Aspat;459;NA;5;28/02/2022 13:30;5;C5;NA;0.794294788179355;4,2;-14,474748;145,503075;Aspat_459
Hicks;Hicks;NA;28/02/2022;Aspat;460;NA;5.5;28/02/2022 13:32;5;D5;NA;0.786819678456659;4,7;-14,474749;145,503085;Aspat_460
Hicks;Hicks;NA;28/02/2022;Aspat;461;NA;2.5;28/02/2022 13:37;5;B3;NA;0.769180137798058;1,7;-14,474809;145,503184;Aspat_461
Hicks;Hicks;NA;28/02/2022;Aspat;462;NA;2.7;28/02/2022 13:39;5;D4;NA;0.762548705364837;1,9;-14,474723;145,503195;Aspat_462
Hicks;Hicks;NA;28/02/2022;Aspat;463;NA;2.5;28/02/2022 13:41;5;D3;NA;0.756162549405343;1,7;-14,474719;145,503195;Aspat_463
Hicks;Hicks;NA;28/02/2022;Aspat;464;NA;3.3;28/02/2022 13:43;5;B4/B5;NA;0.750023425056047;2,5;-14,474705;145,503209;Aspat_464
Hicks;Hicks;NA;28/02/2022;Aspat;465;NA;3.4;28/02/2022 13:46;5;E3;NA;0.741281594967744;2,7;-14,474696;145,503218;Aspat_465
Hicks;Hicks;NA;28/02/2022;Aspat;466;NA;2.9;28/02/2022 13:47;5;B3;NA;0.738492951806074;2,2;-14,474672;145,503206;Aspat_466
Hicks;Hicks;NA;28/02/2022;Aspat;467;NA;1.9;28/02/2022 13:51;5;D4;NA;0.72796996063491;1,2;-14,474653;145,503232;Aspat_467
Hicks;Hicks;NA;28/02/2022;Aspat;468;NA;2.1;28/02/2022 13:51;5;B3;NA;0.72796996063491;1,4;-14,47463;145,503245;Aspat_468
Hicks;Hicks;NA;28/02/2022;Aspat;469;NA;3.5;28/02/2022 13:58;5;E5;NA;0.712013141382049;2,8;-14,47459;145,503324;Aspat_469
Hicks;Hicks;NA;28/02/2022;Aspat;470;NA;3.2;28/02/2022 13:59;5;B5;NA;0.709991574455507;2,5;-14,474526;145,503397;Aspat_470
Hicks;Hicks;NA;28/02/2022;Aspat;471;NA;5.3;28/02/2022 12:31;10;C4;NA;1.11038264275852;4,2;-14,475238;145,502408;Aspat_471
Hicks;Hicks;NA;28/02/2022;Aspat;472;NA;3.4;28/02/2022 12:38;25;C4;NA;1.06440063818175;2,3;-14,47519;145,50252;Aspat_472
Hicks;Hicks;NA;28/02/2022;Aspat;473;NA;2.9;28/02/2022 12:45;20;C3;NA;1.02040650610981;1,9;-14,475204;145,502346;Aspat_473
Hicks;Hicks;NA;28/02/2022;Aspat;474;NA;2.4;28/02/2022 12:48;25;C3;NA;1.00219735529271;1,4;-14,475189;145,502344;Aspat_474
Hicks;Hicks;NA;28/02/2022;Aspat;475;NA;2.2;28/02/2022 12:52;20;C3;NA;0.978548324463481;1,2;-14,475177;145,502318;Aspat_475
Hicks;Hicks;NA;28/02/2022;Aspat;476;NA;1.7;28/02/2022 12:54;25;C3;NA;0.967001065173032;0,7;-14,475156;145,502336;Aspat_476
Hicks;Hicks;NA;28/02/2022;Aspat;477;NA;2;28/02/2022 12:58;25;C3;NA;0.944476925898845;1,1;-14,475121;145,502382;Aspat_477
Hicks;Hicks;NA;28/02/2022;Aspat;478;NA;1.8;28/02/2022 13:02;20;C3;NA;0.922733838189017;0,9;-14,475097;145,50239;Aspat_478
Hicks;Hicks;NA;28/02/2022;Aspat;479;NA;1.8;28/02/2022 13:05;20;C3;NA;0.906953498688937;0,9;-14,475095;145,50239;Aspat_479
Hicks;Hicks;NA;28/02/2022;Aspat;480;NA;1.8;28/02/2022 13:09;30;C3;NA;0.8866342325459;0,9;-14,475091;145,50239;Aspat_480
Hicks;Hicks;NA;28/02/2022;Aspat;481;NA;1.6;28/02/2022 13:13;25;C3;NA;0.867159602286686;0,7;-14,475091;145,502401;Aspat_481
Hicks;Hicks;NA;28/02/2022;Aspat;482;NA;1.9;28/02/2022 13:16;20;C4;NA;0.853120835560486;1;-14,475091;145,502397;Aspat_482
Hicks;Hicks;NA;28/02/2022;Aspat;483;NA;1.6;28/02/2022 13:17;25;C3;NA;0.848551015647346;0,8;-14,475075;145,502415;Aspat_483
Hicks;Hicks;NA;28/02/2022;Aspat;484;NA;1.6;28/02/2022 13:20;20;C3;NA;0.835175258625027;0,8;-14,47505;145,502455;Aspat_484
Hicks;Hicks;NA;28/02/2022;Aspat;485;NA;2.4;28/02/2022 13:26;20;C3/C4;NA;0.809952542851079;1,6;-14,475059;145,502503;Aspat_485
Hicks;Hicks;NA;28/02/2022;Aspat;486;NA;1.9;28/02/2022 13:29;20;C4;NA;0.798121180820345;1,1;-14,47505;145,502527;Aspat_486
North Direction;North Direction ;NA;01/03/2022;Aspat;487;NA;2.5;01/03/2022 08:49;15;D3/D4;NA;2.89751109377966;-0,4;-14,743066;145,513041;Aspat_487
North Direction;North Direction ;NA;01/03/2022;Aspat;488;NA;2.7;01/03/2022 08:55;15;D3;NA;2.88782936143853;-0,2;-14,743046;145,513023;Aspat_488
North Direction;North Direction ;NA;01/03/2022;Aspat;489;NA;2.6;01/03/2022 09:00;10;C4;NA;2.87767819012394;-0,3;-14,743032;145,513015;Aspat_489
North Direction;North Direction ;NA;01/03/2022;Aspat;490;NA;2.5;01/03/2022 09:02;15;D5;NA;2.87309154023981;-0,4;-14,743023;145,513008;Aspat_490
North Direction;North Direction ;NA;01/03/2022;Aspat;491;NA;2.6;01/03/2022 09:05;15;D3;NA;2.86565165403464;-0,3;-14,743038;145,512998;Aspat_491
North Direction;North Direction ;NA;01/03/2022;Aspat;492;NA;2.8;01/03/2022 09:07;20;D5;NA;2.86032043313382;-0,1;-14,743062;145,512984;Aspat_492
North Direction;North Direction ;NA;01/03/2022;Aspat;493;NA;2.7;01/03/2022 09:10;10;E5;NA;2.85177030030579;-0,2;-14,743056;145,512981;Aspat_493
North Direction;North Direction ;NA;01/03/2022;Aspat;494;NA;2.8;01/03/2022 09:13;10;C3/C4;NA;2.84256091083126;0;-14,74306;145,512953;Aspat_494
North Direction;North Direction ;NA;01/03/2022;Aspat;495;NA;2.7;01/03/2022 09:16;15;D2/D3;NA;2.83269792949795;-0,1;-14,74306;145,512942;Aspat_495
North Direction;North Direction ;NA;01/03/2022;Aspat;496;NA;2.5;01/03/2022 09:19;15;D5;NA;2.82218742312444;-0,3;-14,743054;145,512918;Aspat_496
North Direction;North Direction ;NA;01/03/2022;Aspat;497;NA;2.5;01/03/2022 09:22;10;C2/C3;NA;2.8110358568285;-0,3;-14,74305;145,512921;Aspat_497
North Direction;North Direction ;NA;01/03/2022;Aspat;498;NA;2.5;01/03/2022 09:25;15;D4/D5;NA;2.79925009005024;-0,3;-14,743048;145,51292;Aspat_498
North Direction;North Direction ;NA;01/03/2022;Aspat;499;NA;2.2;01/03/2022 09:26;20;E5;NA;2.79518180953794;-0,6;-14,743046;145,512901;Aspat_499
North Direction;North Direction ;NA;01/03/2022;Aspat;500;NA;2.3;01/03/2022 09:32;15;B6;NA;2.76932507660849;-0,5;-14,74304;145,5129;Aspat_500
North Direction;North Direction ;NA;01/03/2022;Aspat;501;NA;2.2;01/03/2022 09:34;20;B5;NA;2.76016200577599;-0,6;-14,743037;145,512892;Aspat_501
North Direction;North Direction ;NA;01/03/2022;Aspat;502;NA;2.1;01/03/2022 09:39;10;E5;NA;2.73608763523566;-0,6;-14,743027;145,512894;Aspat_502
North Direction;North Direction ;NA;01/03/2022;Aspat;503;NA;2.2;01/03/2022 09:42;10;D3/D4;NA;2.7208562029528;-0,5;-14,743039;145,512869;Aspat_503
North Direction;North Direction ;NA;01/03/2022;Aspat;504;NA;2.1;01/03/2022 09:44;15;D4;NA;2.71037980500851;-0,6;-14,743048;145,512853;Aspat_504
North Direction;North Direction ;NA;01/03/2022;Aspat;505;NA;2.1;01/03/2022 09:47;10;D4;NA;2.69418920364369;-0,6;-14,743058;145,51286;Aspat_505
North Direction;North Direction ;NA;01/03/2022;Aspat;506;NA;2;01/03/2022 09:50;10;D3;NA;2.67743627534325;-0,7;-14,743062;145,512844;Aspat_506
North Direction;North Direction ;NA;01/03/2022;Aspat;507;NA;2.1;01/03/2022 09:53;10;D3/D4;NA;2.66013132500119;-0,6;-14,743045;145,512839;Aspat_507
North Direction;North Direction ;NA;01/03/2022;Aspat;508;NA;2.1;01/03/2022 09:56;15;D3/D4;NA;2.64228499706578;-0,5;-14,743032;145,51283;Aspat_508
North Direction;North Direction ;NA;01/03/2022;Aspat;509;NA;2.3;01/03/2022 10:00;15;D3/D4;NA;2.6176667707319;-0,3;-14,743068;145,512805;Aspat_509
North Direction;North Direction ;NA;01/03/2022;Aspat;510;NA;2.3;01/03/2022 10:02;15;D3/D4;NA;2.60501244448962;-0,3;-14,743065;145,512805;Aspat_510
North Direction;North Direction ;NA;01/03/2022;Aspat;511;NA;1.9;01/03/2022 11:35;5;D3;NA;1.83602964278074;0,1;-14,743092;145,512784;Aspat_511
North Direction;North Direction ;NA;01/03/2022;Aspat;512;NA;1.6;01/03/2022 11:37;15;D3;NA;1.81736160732856;-0,2;-14,743105;145,512795;Aspat_512
North Direction;North Direction ;NA;01/03/2022;Aspat;513;NA;1.6;01/03/2022 11:39;10;D3;NA;1.79868335758598;-0,2;-14,743101;145,512791;Aspat_513
North Direction;North Direction ;NA;01/03/2022;Aspat;514;NA;1.6;01/03/2022 11:41;10;D3;NA;1.78;-0,2;-14,743095;145,512795;Aspat_514
North Direction;North Direction ;NA;01/03/2022;Aspat;515;NA;1.4;01/03/2022 11:43;10;D3/D4;NA;1.76131664241401;-0,4;-14,743104;145,512806;Aspat_515
North Direction;North Direction ;NA;01/03/2022;Aspat;516;NA;1.6;01/03/2022 11:47;10;D3;NA;1.72397035721926;-0,1;-14,743098;145,512783;Aspat_516
North Direction;North Direction ;NA;01/03/2022;Aspat;517;NA;1.6;01/03/2022 11:48;10;C3;NA;1.71464176489133;-0,1;-14,743088;145,51276;Aspat_517
North Direction;North Direction ;NA;01/03/2022;Aspat;518;NA;1.6;01/03/2022 11:54;15;E3/E4;NA;1.65878631312343;-0,1;-14,743077;145,512762;Aspat_518
North Direction;North Direction ;NA;01/03/2022;Aspat;519;NA;1.6;01/03/2022 11:55;20;E3;NA;1.64950236022437;0;-14,743071;145,512765;Aspat_519
North Direction;North Direction ;NA;01/03/2022;Aspat;520;NA;1.5;01/03/2022 11:58;15;C4;NA;1.62170655266111;-0,1;-14,74307;145,512767;Aspat_520
North Direction;North Direction ;NA;01/03/2022;Aspat;521;NA;1.5;01/03/2022 12:00;15;C2/C3;NA;1.60322905450454;-0,1;-14,743059;145,512738;Aspat_521
North Direction;North Direction ;NA;01/03/2022;Aspat;522;NA;1.5;01/03/2022 12:05;15;C3;NA;1.55725775897983;-0,1;-14,743048;145,512718;Aspat_522
North Direction;North Direction ;NA;01/03/2022;Aspat;523;NA;1.5;01/03/2022 12:06;20;C4;NA;1.54810666331893;0;-14,743031;145,512716;Aspat_523
North Direction;North Direction ;NA;01/03/2022;Aspat;524;NA;1.5;01/03/2022 12:10;15;C3/C4;NA;1.51166701483749;0;-14,743017;145,512709;Aspat_524
North Direction;North Direction ;NA;01/03/2022;Aspat;525;NA;1.4;01/03/2022 12:12;15;C4;NA;1.49355474405017;-0,1;-14,743028;145,512697;Aspat_525
North Direction;North Direction ;NA;01/03/2022;Aspat;526;NA;1.5;01/03/2022 12:15;10;C4;NA;1.46653471309912;0;-14,743028;145,512676;Aspat_526
North Direction;North Direction ;NA;01/03/2022;Aspat;527;NA;1.5;01/03/2022 12:18;10;C3/C4;NA;1.43970749778568;0,1;-14,743014;145,512681;Aspat_527
North Direction;North Direction ;NA;01/03/2022;Aspat;528;NA;1.4;01/03/2022 12:22;15;C2/C3;NA;1.40426631589072;0;-14,742999;145,512669;Aspat_528
North Direction;North Direction ;NA;01/03/2022;Aspat;529;NA;1.3;01/03/2022 12:25;10;C3/C4;NA;1.37795295297756;-0,1;-14,742997;145,51267;Aspat_529
North Direction;North Direction ;NA;01/03/2022;Aspat;530;NA;1.3;01/03/2022 12:26;10;C3;NA;1.36923599326287;-0,1;-14,742995;145,51267;Aspat_530
North Direction;North Direction ;NA;01/03/2022;Aspat;531;NA;1.3;01/03/2022 12:31;15;C2/C3;NA;1.32608417014214;0;-14,742986;145,512671;Aspat_531
North Direction;North Direction ;NA;01/03/2022;Aspat;532;NA;1.3;01/03/2022 12:35;15;C3;NA;1.2921175818575;0;-14,74299;145,512689;Aspat_532
North Direction;North Direction ;NA;01/03/2022;Aspat;533;NA;1.3;01/03/2022 12:37;10;C3/C4;NA;1.27533204825633;0;-14,742997;145,512697;Aspat_533
North Direction;North Direction ;NA;01/03/2022;Aspat;534;NA;1.2;01/03/2022 12:41;15;C3/C4;NA;1.24217944586811;0;-14,742994;145,512701;Aspat_534
North Direction;North Direction ;NA;01/03/2022;Aspat;535;NA;1.2;01/03/2022 12:46;15;C3/C4;NA;1.20156989452875;0;-14,742995;145,512713;Aspat_535
North Direction;North Direction ;NA;01/03/2022;Aspat;536;NA;1.1;01/03/2022 12:47;15;C4;NA;1.19356438162723;-0,1;-14,742985;145,512732;Aspat_536
North Direction;North Direction ;NA;01/03/2022;Aspat;537;NA;1.1;01/03/2022 12:51;15;C3;NA;1.16194858132166;-0,1;-14,742987;145,512719;Aspat_537
North Direction;North Direction ;NA;01/03/2022;Aspat;538;NA;0.9;01/03/2022 12:53;15;C4;NA;1.14639198519261;-0,2;-14,742969;145,512715;Aspat_538
Martin;Martin;NA;02/03/2022;Aspat;539;NA;4.1;02/03/2022 09:31;5;C2/C3;NA;2.86896216877286;1,2;-14,780084;145,358902;Aspat_539
Martin;Martin;NA;02/03/2022;Aspat;540;NA;4;02/03/2022 09:40;5;C2/C3;NA;2.84939245792825;1,2;-14,780096;145,358857;Aspat_540
Martin;Martin;NA;02/03/2022;Aspat;541;NA;4;02/03/2022 09:42;5;D4;NA;2.84419275408126;1,2;-14,780078;145,358833;Aspat_541
Martin;Martin;NA;02/03/2022;Aspat;542;NA;3.9;02/03/2022 09:45;5;D2/D3;NA;2.83581905876262;1,1;-14,780076;145,35883;Aspat_542
Martin;Martin;NA;02/03/2022;Aspat;543;NA;3.8;02/03/2022 09:47;5;C2;NA;2.82985608482304;1;-14,780058;145,358815;Aspat_543
Martin;Martin;NA;02/03/2022;Aspat;544;NA;3;02/03/2022 09:49;5;C3;NA;2.82359061241939;0,2;-14,78004;145,358834;Aspat_544
Martin;Martin;NA;02/03/2022;Aspat;545;NA;3.3;02/03/2022 09:59;5;C2/C3;NA;2.78778925941998;0,5;-14,780114;145,358814;Aspat_545
Martin;Martin;NA;02/03/2022;Aspat;546;NA;2.7;02/03/2022 10:04;5;C2/C3;NA;2.76714569957354;-0,1;-14,779999;145,358772;Aspat_546
Martin;Martin;NA;02/03/2022;Aspat;547;NA;2.5;02/03/2022 10:15;5;C2;NA;2.71551156938655;-0,2;-14,780018;145,358709;Aspat_547
Martin;Martin;NA;02/03/2022;Aspat;548;NA;2.8;02/03/2022 10:17;5;C2;NA;2.70522994123914;0,1;-14,779949;145,358759;Aspat_548
Martin;Martin;NA;02/03/2022;Aspat;549;NA;3.3;02/03/2022 10:08;5;C3;NA;2.74934591724261;0,6;-14,779982;145,358715;Aspat_549
Martin;Martin;NA;02/03/2022;Aspat;550;NA;3.3;02/03/2022 10:19;5;C2;NA;2.69468024766187;0,6;-14,780038;145,3587;Aspat_550
Martin;Martin;NA;02/03/2022;Aspat;551;NA;2.9;02/03/2022 10:21;5;C2;NA;2.6838654034361;0,2;-14,780039;145,358655;Aspat_551
Martin;Martin;NA;02/03/2022;Aspat;552;NA;2.8;02/03/2022 10:30;5;D4;NA;2.63199917133786;0,2;-14,780026;145,358649;Aspat_552
Martin;Martin;NA;02/03/2022;Aspat;553;NA;2.9;02/03/2022 10:32;5;D4;NA;2.61978133180242;0,3;-14,780017;145,358635;Aspat_553
Martin;Martin;NA;02/03/2022;Aspat;554;NA;3.1;02/03/2022 10:25;5;C2;NA;2.66145228763208;0,4;-14,780013;145,358643;Aspat_554
Martin;Martin;NA;02/03/2022;Aspat;555;NA;3.8;02/03/2022 10:28;5;C2;NA;2.6439691784181;1,2;-14,780008;145,35864;Aspat_555
Martin;Martin;NA;02/03/2022;Aspat;556;NA;2.5;02/03/2022 10:39;5;D4;NA;2.57511655601687;-0,1;-14,779961;145,358646;Aspat_556
Martin;Martin;NA;02/03/2022;Aspat;557;NA;2.6;02/03/2022 10:42;8;D4;NA;2.55509513973493;0;-14,779979;145,358622;Aspat_557
Martin;Martin;NA;02/03/2022;Aspat;558;NA;2.5;02/03/2022 10:45;7;D4;NA;2.53456392279203;0;-14,779981;145,358601;Aspat_558
Martin;Martin;NA;02/03/2022;Aspat;559;NA;2.8;02/03/2022 10:48;5;C3;NA;2.51353566813174;0,3;-14,780057;145,358544;Aspat_559
Martin;Martin;NA;02/03/2022;Aspat;560;NA;3.2;02/03/2022 10:52;5;E3;NA;2.48474746240188;0,7;-14,78007;145,358492;Aspat_560
Martin;Martin;NA;02/03/2022;Aspat;561;NA;2.5;02/03/2022 10:56;;E2;NA;2.45513072114684;0;-14,780039;145,358513;Aspat_561
Martin;Martin;NA;02/03/2022;Aspat;562;NA;1.9;02/03/2022 13:44;15;C3;NA;0.970752857575628;0,9;-14,780029;145,358953;Aspat_562
Martin;Martin;NA;02/03/2022;Aspat;563;NA;1.3;02/03/2022 13:48;15;D3/D4;NA;0.942390908261613;0,4;-14,779994;145,358974;Aspat_563
Martin;Martin;NA;02/03/2022;Aspat;564;NA;1.3;02/03/2022 13:51;10;D2/D3;NA;0.921692578551534;0,4;-14,779973;145,359;Aspat_564
Martin;Martin;NA;02/03/2022;Aspat;565;NA;1.8;02/03/2022 13:54;15;D2/D3;NA;0.901499830012366;0,9;-14,779959;145,359026;Aspat_565
Martin;Martin;NA;02/03/2022;Aspat;566;NA;1.6;02/03/2022 13:55;15;D3/D4;NA;0.894883443983129;0,7;-14,779941;145,359033;Aspat_566
Martin;Martin;NA;02/03/2022;Aspat;567;NA;1.7;02/03/2022 13:56;20;D2/D3;NA;0.888325088036551;0,8;-14,779934;145,359128;Aspat_567
Martin;Martin;NA;02/03/2022;Aspat;568;NA;1.3;02/03/2022 13:59;20;C4;NA;0.869002710572267;0,4;-14,77992;145,359144;Aspat_568
Martin;Martin;NA;02/03/2022;Aspat;569;NA;3.8;02/03/2022 09:40;30;C3;NA;2.84939245792825;1;-14,7799;145,359159;Aspat_569
Martin;Martin;NA;02/03/2022;Aspat;570;NA;3.6;02/03/2022 09:44;20;C3/C4;NA;2.83868659068299;0,8;-14,779861;145,359173;Aspat_570
Martin;Martin;NA;02/03/2022;Aspat;571;NA;3.4;02/03/2022 09:47;15;B3/4;NA;2.82985608482304;0,6;-14,779832;145,359245;Aspat_571
Martin;Martin;NA;02/03/2022;Aspat;572;NA;3.3;02/03/2022 09:49;15;D3/D4;NA;2.82359061241939;0,5;-14,779848;145,359258;Aspat_572
Martin;Martin;NA;02/03/2022;Aspat;573;NA;3.1;02/03/2022 09:51;20;C2/C3;NA;2.81702437264291;0,3;-14,779941;145,359297;Aspat_573
Martin;Martin;NA;02/03/2022;Aspat;574;NA;3.3;02/03/2022 09:55;20;D3/D4;NA;2.80299693033122;0,5;-14,779897;145,359313;Aspat_574
Martin;Martin;NA;02/03/2022;Aspat;575;NA;3.3;02/03/2022 09:58;20;D3/D4;NA;2.79170092663255;0,5;-14,779902;145,359313;Aspat_575
Martin;Martin;NA;02/03/2022;Aspat;576;NA;3.1;02/03/2022 10:00;15;D4;NA;2.78380487200293;0,3;-14,779885;145,359329;Aspat_576
Martin;Martin;NA;02/03/2022;Aspat;577;NA;2.6;02/03/2022 10:02;15;C3;NA;2.77561904242729;-0,2;-14,779871;145,359357;Aspat_577
Martin;Martin;NA;02/03/2022;Aspat;578;NA;2.9;02/03/2022 10:07;15;D3/D4;NA;2.75390174062631;0,1;-14,779905;145,359415;Aspat_578
Martin;Martin;NA;02/03/2022;Aspat;579;NA;3;02/03/2022 10:09;15;D2/D3;NA;2.74472002908398;0,3;-14,779903;145,359425;Aspat_579
Martin;Martin;NA;02/03/2022;Aspat;580;NA;3.5;02/03/2022 10:12;20;B4;NA;2.7304251953028;0,8;-14,779884;145,359423;Aspat_580
Martin;Martin;NA;02/03/2022;Aspat;581;NA;3.4;02/03/2022 10:16;15;D3;NA;2.71040444278159;0,7;-14,77984;145,359423;Aspat_581
Martin;Martin;NA;02/03/2022;Aspat;582;NA;3.2;02/03/2022 10:19;15;D3;NA;2.69468024766187;0,5;-14,779821;145,359473;Aspat_582
Martin;Martin;NA;02/03/2022;Aspat;583;NA;3.6;02/03/2022 10:22;10;D3/D4;NA;2.67835948075329;0,9;-14,779762;145,359547;Aspat_583
Martin;Martin;NA;02/03/2022;Aspat;584;NA;3.3;02/03/2022 10:24;20;E4;NA;2.66715253579788;0,6;-14,779761;145,359572;Aspat_584
Martin;Martin;NA;02/03/2022;Aspat;585;NA;3.7;02/03/2022 10:27;20;C5/C6;NA;2.64986020858744;1,1;-14,779699;145,359733;Aspat_585
Martin;Martin;NA;02/03/2022;Aspat;586;NA;3.7;02/03/2022 10:30;15;D4;NA;2.63199917133786;1,1;-14,780121;145,358541;Aspat_586
Martin;Martin;NA;02/03/2022;Aspat;587;NA;3.5;02/03/2022 10:33;15;C4;NA;2.61358052711288;0,9;-14,7801;145,358501;Aspat_587
Martin;Martin;NA;02/03/2022;Aspat;588;NA;3.5;02/03/2022 10:36;15;C4;NA;2.59461572560477;0,9;-14,780056;145,358422;Aspat_588
Martin;Martin;NA;02/03/2022;Aspat;589;NA;3.4;02/03/2022 10:39;10;D4/D5;NA;2.57511655601687;0,8;-14,780109;145,358393;Aspat_589
Martin;Martin;NA;02/03/2022;Aspat;590;NA;3.4;02/03/2022 10:43;15;C4;NA;2.54830742144847;0,9;-14,780139;145,358351;Aspat_590
Martin;Martin;NA;02/03/2022;Aspat;591;NA;3.3;02/03/2022 10:44;20;C3;NA;2.54146352488941;0,8;-14,780142;145,358348;Aspat_591
